"","Locations_to_use","left","right","xloc","yloc","xloc1","yloc1","Date","batches_per_lane","su_per_lane"
"4509","A05C06","A05","C06",55,180,11,40,"13-Sep-14",1,4
"4510","A05C06","A05","C06",55,180,11,40,"9-Jul-14",1,19
"4511","A05C06","A05","C06",55,180,11,40,"17-Jul-14",1,6
"4512","A05C06","A05","C06",55,180,11,40,"14-Jul-14",1,6
"4513","A05C06","A05","C06",55,180,11,40,"19-Aug-14",1,18
"4514","A05C06","A05","C06",55,180,11,40,"21-Aug-14",1,18
"4515","A05C06","A05","C06",55,180,11,40,"10-Jul-14",1,6
"4516","A05C06","A05","C06",55,180,11,40,"8-Aug-14",1,25
"4517","A05C06","A05","C06",55,180,11,40,"18-Aug-14",1,18
"4518","A05C06","A05","C06",55,180,11,40,"11-Aug-14",1,19
"4519","A05C06","A05","C06",55,180,11,40,"13-Aug-14",1,19
"4520","A05C06","A05","C06",55,180,11,40,"14-Aug-14",1,19
"4521","A05C06","A05","C06",55,180,11,40,"26-Jul-14",1,27
"4522","A05C06","A05","C06",55,180,11,40,"30-Jul-14",1,27
"4523","A05C06","A05","C06",55,180,11,40,"3-Sep-14",1,11
"4524","A05C06","A05","C06",55,180,11,40,"5-Jul-14",1,27
"4525","A05C06","A05","C06",55,180,11,40,"9-Sep-14",1,4
"4526","A05C06","A05","C06",55,180,11,40,"28-Aug-14",1,11
"4527","A05C06","A05","C06",55,180,11,40,"1-Sep-14",1,11
"4528","A05C06","A05","C06",55,180,11,40,"8-Sep-14",1,5
"4529","A05C06","A05","C06",55,180,11,40,"29-Jul-14",1,27
"4530","A05C06","A05","C06",55,180,11,40,"3-Jul-14",2,55
"4531","A05C06","A05","C06",55,180,11,40,"12-Aug-14",1,19
"4532","A05C06","A05","C06",55,180,11,40,"6-Sep-14",1,11
"4533","A05C06","A05","C06",55,180,11,40,"21-Jul-14",1,6
"4534","A05C06","A05","C06",55,180,11,40,"16-Jul-14",1,6
"4535","A05C06","A05","C06",55,180,11,40,"5-Aug-14",1,27
"4536","A05C06","A05","C06",55,180,11,40,"11-Jul-14",1,6
"4537","A05C06","A05","C06",55,180,11,40,"9-Aug-14",1,25
"4538","A05C06","A05","C06",55,180,11,40,"18-Jul-14",1,6
"4539","A05C06","A05","C06",55,180,11,40,"23-Aug-14",1,18
"4540","A05C06","A05","C06",55,180,11,40,"3-Aug-14",1,27
"4541","A05C06","A05","C06",55,180,11,40,"8-Jul-14",1,19
"4542","A05C06","A05","C06",55,180,11,40,"12-Jul-14",1,6
"4543","A05C06","A05","C06",55,180,11,40,"11-Sep-14",1,4
"4544","A05C06","A05","C06",55,180,11,40,"25-Aug-14",1,18
"4545","A05C06","A05","C06",55,180,11,40,"22-Aug-14",1,18
"4546","A05C06","A05","C06",55,180,11,40,"16-Sep-14",1,4
"4547","A05C06","A05","C06",55,180,11,40,"12-Sep-14",1,4
"4548","A05C06","A05","C06",55,180,11,40,"29-Aug-14",1,11
"4549","A05C06","A05","C06",55,180,11,40,"10-Aug-14",1,19
"4550","A05C06","A05","C06",55,180,11,40,"2-Sep-14",1,11
"4551","A05C06","A05","C06",55,180,11,40,"7-Jul-14",1,28
"4552","A05C06","A05","C06",55,180,11,40,"4-Jul-14",1,28
"4553","A05C06","A05","C06",55,180,11,40,"4-Sep-14",1,11
"4554","A05C06","A05","C06",55,180,11,40,"28-Jul-14",1,27
"4555","A05C06","A05","C06",55,180,11,40,"5-Sep-14",1,11
"4556","A05C06","A05","C06",55,180,11,40,"16-Aug-14",1,18
"4557","A06A01","A06","A01",50,10,9,38,"3-Aug-14",2,34
"4558","A06A01","A06","A01",50,10,9,38,"26-Aug-14",1,35
"4559","A06A01","A06","A01",50,10,9,38,"14-Jul-14",1,28
"4560","A06A01","A06","A01",50,10,9,38,"18-Aug-14",1,28
"4561","A06A01","A06","A01",50,10,9,38,"28-Aug-14",1,35
"4562","A06A01","A06","A01",50,10,9,38,"10-Jul-14",1,36
"4563","A06A01","A06","A01",50,10,9,38,"6-Aug-14",2,34
"4564","A06A01","A06","A01",50,10,9,38,"19-Aug-14",1,6
"4565","A06A01","A06","A01",50,10,9,38,"17-Sep-14",1,36
"4566","A06A01","A06","A01",50,10,9,38,"15-Aug-14",1,28
"4567","A06A01","A06","A01",50,10,9,38,"10-Sep-14",1,35
"4568","A06A01","A06","A01",50,10,9,38,"9-Sep-14",1,35
"4569","A06A01","A06","A01",50,10,9,38,"15-Sep-14",1,36
"4570","A06A01","A06","A01",50,10,9,38,"14-Aug-14",1,28
"4571","A06A01","A06","A01",50,10,9,38,"1-Sep-14",1,35
"4572","A06A01","A06","A01",50,10,9,38,"1-Aug-14",2,34
"4573","A06A01","A06","A01",50,10,9,38,"31-Jul-14",2,34
"4574","A06A01","A06","A01",50,10,9,38,"8-Aug-14",2,29
"4575","A06A01","A06","A01",50,10,9,38,"7-Aug-14",2,34
"4576","A06A01","A06","A01",50,10,9,38,"16-Jul-14",1,28
"4577","A06A01","A06","A01",50,10,9,38,"25-Aug-14",1,35
"4578","A06A01","A06","A01",50,10,9,38,"11-Sep-14",1,35
"4579","A06A01","A06","A01",50,10,9,38,"13-Sep-14",1,22
"4580","A06A01","A06","A01",50,10,9,38,"30-Jul-14",2,34
"4581","A06A01","A06","A01",50,10,9,38,"11-Aug-14",2,29
"4582","A06A01","A06","A01",50,10,9,38,"26-Jul-14",2,34
"4583","A06A01","A06","A01",50,10,9,38,"15-Jul-14",1,28
"4584","A06A01","A06","A01",50,10,9,38,"23-Aug-14",1,35
"4585","A06A01","A06","A01",50,10,9,38,"7-Jul-14",1,36
"4586","A06A01","A06","A01",50,10,9,38,"13-Aug-14",1,28
"4587","A06A01","A06","A01",50,10,9,38,"11-Jul-14",1,36
"4588","A06A01","A06","A01",50,10,9,38,"17-Jul-14",1,28
"4589","A06A01","A06","A01",50,10,9,38,"8-Jul-14",1,36
"4590","A06A01","A06","A01",50,10,9,38,"9-Jul-14",1,36
"4591","A06A01","A06","A01",50,10,9,38,"2-Sep-14",1,35
"4592","A06A01","A06","A01",50,10,9,38,"29-Jul-14",2,34
"4593","A06A01","A06","A01",50,10,9,38,"27-Aug-14",1,35
"4594","A06A01","A06","A01",50,10,9,38,"22-Aug-14",1,35
"4595","A06A01","A06","A01",50,10,9,38,"5-Sep-14",1,35
"4596","A06A01","A06","A01",50,10,9,38,"22-Jul-14",1,28
"4597","A06A01","A06","A01",50,10,9,38,"4-Sep-14",1,35
"4598","A06A01","A06","A01",50,10,9,38,"3-Jul-14",2,64
"4599","A06A01","A06","A01",50,10,9,38,"16-Sep-14",1,36
"4600","A06A01","A06","A01",50,10,9,38,"12-Sep-14",1,35
"4601","A06A01","A06","A01",50,10,9,38,"5-Jul-14",1,28
"4602","A06A01","A06","A01",50,10,9,38,"8-Sep-14",1,35
"4603","A06A01","A06","A01",50,10,9,38,"12-Aug-14",2,29
"4604","A06A01","A06","A01",50,10,9,38,"16-Aug-14",1,28
"4605","A06A01","A06","A01",50,10,9,38,"21-Jul-14",1,28
"4606","A06A01","A06","A01",50,10,9,38,"18-Jul-14",1,28
"4607","A06A01","A06","A01",50,10,9,38,"28-Jul-14",2,34
"4608","A06A01","A06","A01",50,10,9,38,"5-Aug-14",2,34
"4609","A06A01","A06","A01",50,10,9,38,"19-Sep-14",1,36
"4610","A06A01","A06","A01",50,10,9,38,"4-Jul-14",1,36
"4611","A06A01","A06","A01",50,10,9,38,"10-Aug-14",2,29
"4612","A06A01","A06","A01",50,10,9,38,"6-Sep-14",1,35
"4613","A06A01","A06","A01",50,10,9,38,"3-Sep-14",1,35
"4614","A06A01","A06","A01",50,10,9,38,"9-Aug-14",2,29
"4615","A06A01","A06","A01",50,10,9,38,"29-Aug-14",1,35
"4616","A06A02","A06","A02",50,20,9,37,"17-Sep-14",1,21
"4617","A06A02","A06","A02",50,20,9,37,"6-Aug-14",1,5
"4618","A06A02","A06","A02",50,20,9,37,"18-Aug-14",2,33
"4619","A06A02","A06","A02",50,20,9,37,"11-Aug-14",2,33
"4620","A06A02","A06","A02",50,20,9,37,"9-Jul-14",3,37
"4621","A06A02","A06","A02",50,20,9,37,"9-Sep-14",1,21
"4622","A06A02","A06","A02",50,20,9,37,"3-Aug-14",1,22
"4623","A06A02","A06","A02",50,20,9,37,"17-Jul-14",2,36
"4624","A06A02","A06","A02",50,20,9,37,"14-Jul-14",2,36
"4625","A06A02","A06","A02",50,20,9,37,"28-Aug-14",2,33
"4626","A06A02","A06","A02",50,20,9,37,"4-Jul-14",2,23
"4627","A06A02","A06","A02",50,20,9,37,"25-Aug-14",2,33
"4628","A06A02","A06","A02",50,20,9,37,"14-Aug-14",2,33
"4629","A06A02","A06","A02",50,20,9,37,"12-Aug-14",2,33
"4630","A06A02","A06","A02",50,20,9,37,"29-Jul-14",1,22
"4631","A06A02","A06","A02",50,20,9,37,"16-Jul-14",2,36
"4632","A06A02","A06","A02",50,20,9,37,"10-Sep-14",1,21
"4633","A06A02","A06","A02",50,20,9,37,"21-Jul-14",2,36
"4634","A06A02","A06","A02",50,20,9,37,"5-Aug-14",1,21
"4635","A06A02","A06","A02",50,20,9,37,"13-Aug-14",2,33
"4636","A06A02","A06","A02",50,20,9,37,"15-Sep-14",1,21
"4637","A06A02","A06","A02",50,20,9,37,"11-Sep-14",1,21
"4638","A06A02","A06","A02",50,20,9,37,"16-Sep-14",1,21
"4639","A06A02","A06","A02",50,20,9,37,"26-Aug-14",2,33
"4640","A06A02","A06","A02",50,20,9,37,"7-Jul-14",2,23
"4641","A06A02","A06","A02",50,20,9,37,"5-Sep-14",1,21
"4642","A06A02","A06","A02",50,20,9,37,"10-Jul-14",3,37
"4643","A06A02","A06","A02",50,20,9,37,"1-Aug-14",1,22
"4644","A06A02","A06","A02",50,20,9,37,"31-Jul-14",1,22
"4645","A06A02","A06","A02",50,20,9,37,"15-Jul-14",2,36
"4646","A06A02","A06","A02",50,20,9,37,"21-Aug-14",2,33
"4647","A06A02","A06","A02",50,20,9,37,"22-Aug-14",2,33
"4648","A06A02","A06","A02",50,20,9,37,"9-Aug-14",1,21
"4649","A06A02","A06","A02",50,20,9,37,"8-Jul-14",3,37
"4650","A06A02","A06","A02",50,20,9,37,"11-Jul-14",2,36
"4651","A06A02","A06","A02",50,20,9,37,"3-Jul-14",2,23
"4652","A06A02","A06","A02",50,20,9,37,"28-Jul-14",1,22
"4653","A06A02","A06","A02",50,20,9,37,"10-Aug-14",1,21
"4654","A06A02","A06","A02",50,20,9,37,"19-Sep-14",1,21
"4655","A06A02","A06","A02",50,20,9,37,"1-Sep-14",1,21
"4656","A06A02","A06","A02",50,20,9,37,"15-Aug-14",2,33
"4657","A06A02","A06","A02",50,20,9,37,"8-Sep-14",1,21
"4658","A06A02","A06","A02",50,20,9,37,"30-Jul-14",1,22
"4659","A06A02","A06","A02",50,20,9,37,"5-Jul-14",1,22
"4660","A06A02","A06","A02",50,20,9,37,"13-Sep-14",1,21
"4661","A06A02","A06","A02",50,20,9,37,"18-Jul-14",2,36
"4662","A06A02","A06","A02",50,20,9,37,"23-Aug-14",2,33
"4663","A06A02","A06","A02",50,20,9,37,"3-Sep-14",1,21
"4664","A06A02","A06","A02",50,20,9,37,"22-Jul-14",2,23
"4665","A06A02","A06","A02",50,20,9,37,"19-Aug-14",2,33
"4666","A06A02","A06","A02",50,20,9,37,"12-Jul-14",2,36
"4667","A06A02","A06","A02",50,20,9,37,"12-Sep-14",1,21
"4668","A06A02","A06","A02",50,20,9,37,"29-Aug-14",1,21
"4669","A06A02","A06","A02",50,20,9,37,"4-Sep-14",1,21
"4670","A06A02","A06","A02",50,20,9,37,"26-Jul-14",1,22
"4671","A06A02","A06","A02",50,20,9,37,"6-Sep-14",1,21
"4672","A06A02","A06","A02",50,20,9,37,"16-Aug-14",2,33
"4673","A06A02","A06","A02",50,20,9,37,"27-Aug-14",2,33
"4674","A06A02","A06","A02",50,20,9,37,"2-Sep-14",1,21
"4675","A06A03","A06","A03",50,30,9,36,"8-Sep-14",1,29
"4676","A06A03","A06","A03",50,30,9,36,"9-Jul-14",1,36
"4677","A06A03","A06","A03",50,30,9,36,"6-Aug-14",1,36
"4678","A06A03","A06","A03",50,30,9,36,"17-Sep-14",1,29
"4679","A06A03","A06","A03",50,30,9,36,"12-Aug-14",1,36
"4680","A06A03","A06","A03",50,30,9,36,"10-Jul-14",1,36
"4681","A06A03","A06","A03",50,30,9,36,"11-Aug-14",1,36
"4682","A06A03","A06","A03",50,30,9,36,"19-Sep-14",1,29
"4683","A06A03","A06","A03",50,30,9,36,"14-Aug-14",1,36
"4684","A06A03","A06","A03",50,30,9,36,"26-Aug-14",1,24
"4685","A06A03","A06","A03",50,30,9,36,"4-Jul-14",2,29
"4686","A06A03","A06","A03",50,30,9,36,"18-Jul-14",1,36
"4687","A06A03","A06","A03",50,30,9,36,"25-Aug-14",1,24
"4688","A06A03","A06","A03",50,30,9,36,"17-Jul-14",1,36
"4689","A06A03","A06","A03",50,30,9,36,"9-Sep-14",1,1
"4690","A06A03","A06","A03",50,30,9,36,"13-Aug-14",1,36
"4691","A06A03","A06","A03",50,30,9,36,"15-Sep-14",1,29
"4692","A06A03","A06","A03",50,30,9,36,"18-Aug-14",1,36
"4693","A06A03","A06","A03",50,30,9,36,"5-Aug-14",1,36
"4694","A06A03","A06","A03",50,30,9,36,"28-Aug-14",1,29
"4695","A06A03","A06","A03",50,30,9,36,"16-Jul-14",1,36
"4696","A06A03","A06","A03",50,30,9,36,"12-Jul-14",1,36
"4697","A06A03","A06","A03",50,30,9,36,"13-Sep-14",1,29
"4698","A06A03","A06","A03",50,30,9,36,"26-Jul-14",1,36
"4699","A06A03","A06","A03",50,30,9,36,"8-Jul-14",1,36
"4700","A06A03","A06","A03",50,30,9,36,"14-Jul-14",1,36
"4701","A06A03","A06","A03",50,30,9,36,"7-Jul-14",2,17
"4702","A06A03","A06","A03",50,30,9,36,"29-Jul-14",1,36
"4703","A06A03","A06","A03",50,30,9,36,"7-Aug-14",1,36
"4704","A06A03","A06","A03",50,30,9,36,"1-Sep-14",1,29
"4705","A06A03","A06","A03",50,30,9,36,"11-Sep-14",1,29
"4706","A06A03","A06","A03",50,30,9,36,"5-Jul-14",1,36
"4707","A06A03","A06","A03",50,30,9,36,"28-Jul-14",1,36
"4708","A06A03","A06","A03",50,30,9,36,"10-Sep-14",1,1
"4709","A06A03","A06","A03",50,30,9,36,"5-Sep-14",1,29
"4710","A06A03","A06","A03",50,30,9,36,"15-Aug-14",1,36
"4711","A06A03","A06","A03",50,30,9,36,"1-Aug-14",1,36
"4712","A06A03","A06","A03",50,30,9,36,"3-Sep-14",1,29
"4713","A06A03","A06","A03",50,30,9,36,"16-Sep-14",1,29
"4714","A06A03","A06","A03",50,30,9,36,"15-Jul-14",1,36
"4715","A06A03","A06","A03",50,30,9,36,"31-Jul-14",1,36
"4716","A06A03","A06","A03",50,30,9,36,"9-Aug-14",1,36
"4717","A06A03","A06","A03",50,30,9,36,"21-Jul-14",2,43
"4718","A06A03","A06","A03",50,30,9,36,"12-Sep-14",1,29
"4719","A06A03","A06","A03",50,30,9,36,"22-Jul-14",1,36
"4720","A06A03","A06","A03",50,30,9,36,"4-Sep-14",1,29
"4721","A06A03","A06","A03",50,30,9,36,"19-Aug-14",1,36
"4722","A06A03","A06","A03",50,30,9,36,"11-Jul-14",1,36
"4723","A06A03","A06","A03",50,30,9,36,"27-Aug-14",1,29
"4724","A06A03","A06","A03",50,30,9,36,"22-Aug-14",1,1
"4725","A06A03","A06","A03",50,30,9,36,"30-Jul-14",1,36
"4726","A06A03","A06","A03",50,30,9,36,"21-Aug-14",1,36
"4727","A06A03","A06","A03",50,30,9,36,"29-Aug-14",1,29
"4728","A06A03","A06","A03",50,30,9,36,"16-Aug-14",1,36
"4729","A06A03","A06","A03",50,30,9,36,"3-Jul-14",3,65
"4730","A06A03","A06","A03",50,30,9,36,"2-Sep-14",1,29
"4731","A06A03","A06","A03",50,30,9,36,"23-Aug-14",1,24
"4732","A06A03","A06","A03",50,30,9,36,"8-Aug-14",1,36
"4733","A06A03","A06","A03",50,30,9,36,"10-Aug-14",1,36
"4734","A06A03","A06","A03",50,30,9,36,"3-Aug-14",1,36
"4735","A06A03","A06","A03",50,30,9,36,"6-Sep-14",1,29
"4736","A06A04","A06","A04",50,40,9,35,"28-Aug-14",1,30
"4737","A06A04","A06","A04",50,40,9,35,"9-Aug-14",1,30
"4738","A06A04","A06","A04",50,40,9,35,"9-Jul-14",3,47
"4739","A06A04","A06","A04",50,40,9,35,"10-Sep-14",1,30
"4740","A06A04","A06","A04",50,40,9,35,"26-Aug-14",1,30
"4741","A06A04","A06","A04",50,40,9,35,"18-Jul-14",1,30
"4742","A06A04","A06","A04",50,40,9,35,"25-Aug-14",1,30
"4743","A06A04","A06","A04",50,40,9,35,"12-Sep-14",1,30
"4744","A06A04","A06","A04",50,40,9,35,"9-Sep-14",1,30
"4745","A06A04","A06","A04",50,40,9,35,"12-Jul-14",2,35
"4746","A06A04","A06","A04",50,40,9,35,"15-Sep-14",1,22
"4747","A06A04","A06","A04",50,40,9,35,"1-Sep-14",1,30
"4748","A06A04","A06","A04",50,40,9,35,"12-Aug-14",1,30
"4749","A06A04","A06","A04",50,40,9,35,"16-Jul-14",2,16
"4750","A06A04","A06","A04",50,40,9,35,"8-Sep-14",1,30
"4751","A06A04","A06","A04",50,40,9,35,"14-Aug-14",1,30
"4752","A06A04","A06","A04",50,40,9,35,"15-Jul-14",2,35
"4753","A06A04","A06","A04",50,40,9,35,"17-Jul-14",2,31
"4754","A06A04","A06","A04",50,40,9,35,"18-Aug-14",1,30
"4755","A06A04","A06","A04",50,40,9,35,"21-Jul-14",1,30
"4756","A06A04","A06","A04",50,40,9,35,"5-Aug-14",1,30
"4757","A06A04","A06","A04",50,40,9,35,"7-Jul-14",2,37
"4758","A06A04","A06","A04",50,40,9,35,"14-Jul-14",2,35
"4759","A06A04","A06","A04",50,40,9,35,"5-Jul-14",1,30
"4760","A06A04","A06","A04",50,40,9,35,"16-Aug-14",1,30
"4761","A06A04","A06","A04",50,40,9,35,"27-Aug-14",1,30
"4762","A06A04","A06","A04",50,40,9,35,"4-Jul-14",1,36
